Student_ID,Gender,Age,Department,CGPA,Tenth_Percentage,Twelfth_Percentage,Degree_Percentage,Projects,Internships,Certifications,Coding_Skill,Communication,Aptitude,English,Leadership,Teamwork,Hackathons,Backlogs,Placement
1187,Male,25,MECH,8.56,69,87,75,2,2,4,1,1,83,7,5,5,5,2,No
1188,Female,25,EEE,6.99,64,67,59,0,1,3,3,8,58,9,10,8,5,4,No
1189,Male,23,EEE,9.47,80,68,70,5,2,2,8,3,41,4,9,9,3,5,Yes
1190,Male,20,EEE,7.06,55,96,89,0,0,6,4,1,56,6,4,1,3,4,No
1191,Male,22,CIVIL,7.9,64,72,94,1,2,3,5,1,42,2,9,2,5,3,No
1192,Female,23,MECH,6.76,59,82,77,1,2,4,5,6,56,5,7,1,4,1,No
1193,Female,25,CSE,7.59,94,68,83,5,0,0,6,4,81,10,2,3,4,3,Yes
1194,Female,24,CIVIL,7.2,94,91,92,3,1,0,5,6,70,10,3,8,0,2,Yes
1195,Female,25,IT,6.62,69,57,60,6,3,4,3,5,48,4,9,4,4,3,Yes
1196,Male,24,IT,6.55,61,64,62,5,3,0,7,3,100,10,4,3,4,4,Yes
1197,Male,25,MECH,7.95,68,65,64,0,0,1,1,3,54,3,1,1,0,5,No
1198,Female,23,EEE,7.17,57,56,87,6,3,6,2,1,75,2,5,4,2,3,Yes
1199,Male,22,CSE,9.54,70,90,73,2,1,1,10,9,88,1,8,5,3,4,Yes
1200,Male,21,ECE,6.86,92,75,61,0,0,3,1,8,93,7,3,1,2,2,No
1201,Female,25,MECH,7.17,59,76,56,5,0,6,7,7,67,5,2,2,0,5,No
1202,Female,22,ECE,9.32,60,69,73,0,3,8,6,2,65,10,10,5,4,3,Yes
1203,Male,24,MECH,5.57,90,67,82,3,1,4,9,3,64,9,10,10,4,3,Yes
1204,Male,23,MECH,7.52,55,88,69,4,3,8,9,9,97,10,2,8,4,5,Yes
1205,Female,24,CSE,7.1,78,92,82,1,2,7,2,10,69,7,1,10,1,1,Yes
1206,Male,20,IT,7.4,99,77,84,6,1,6,1,5,45,9,1,10,2,1,Yes
1207,Male,23,ECE,6.98,75,62,84,3,3,4,2,3,71,5,7,10,1,0,Yes
1208,Male,24,CIVIL,9.01,96,90,64,2,0,6,3,7,57,3,3,3,4,3,No
1209,Female,24,MECH,5.83,58,71,78,2,1,1,9,6,83,5,6,8,0,2,Yes
1210,Female,24,IT,5.51,91,64,63,6,2,7,1,10,41,1,2,7,1,5,No
1211,Female,23,ECE,9.68,84,65,68,6,1,4,8,3,72,3,9,10,2,5,Yes
1212,Female,20,CSE,5.89,88,96,88,1,1,4,8,4,45,3,7,2,3,4,No
1213,Female,20,EEE,5.79,77,90,58,0,0,5,1,10,51,8,2,2,2,1,No
1214,Female,20,CIVIL,9.37,78,69,83,0,1,3,1,1,69,2,7,10,2,5,No
1215,Male,20,EEE,6.63,99,96,60,4,2,8,6,5,54,3,10,9,3,3,Yes
1216,Male,23,ECE,6.08,71,72,85,6,0,6,2,10,90,9,3,8,1,2,Yes
1217,Male,21,CIVIL,8.9,57,71,76,0,1,5,9,10,65,4,3,2,3,2,Yes
1218,Male,25,ECE,7.43,88,70,76,6,1,6,9,1,65,5,9,7,0,5,Yes
1219,Female,23,IT,8.09,69,71,74,4,1,8,5,3,60,4,7,5,3,1,Yes
1220,Male,22,ECE,5.73,83,72,58,3,2,7,10,6,62,2,6,7,1,1,Yes
1221,Male,25,CSE,8.11,89,76,75,0,0,7,5,1,82,10,2,4,0,0,Yes
1222,Male,23,MECH,9.64,61,93,56,1,2,4,8,7,43,3,3,1,3,5,No
1223,Female,21,ECE,9.1,72,99,60,5,1,0,2,3,51,8,6,10,2,0,Yes
1224,Male,21,EEE,8.84,99,58,60,2,0,5,4,3,98,6,10,5,3,5,No
1225,Female,20,EEE,6.74,86,61,83,5,1,2,8,10,75,1,6,10,5,2,Yes
1226,Male,21,CIVIL,8.8,59,58,55,3,2,3,5,1,53,10,2,1,2,2,Yes
1227,Male,20,IT,7.38,87,94,73,0,0,8,5,10,98,2,4,6,4,4,No
1228,Male,24,ECE,7.02,70,78,91,2,1,0,6,7,44,1,1,7,3,4,No
1229,Male,25,CSE,7.25,82,90,58,0,3,7,8,5,42,4,8,9,2,5,No
1230,Male,25,IT,8.41,91,73,74,4,2,3,1,1,65,8,8,7,1,2,Yes
1231,Female,20,IT,6.21,77,55,59,3,1,6,6,5,48,7,3,5,0,3,No
1232,Female,21,MECH,5.77,66,97,91,5,1,3,4,5,61,2,2,1,5,0,No
1233,Male,25,EEE,9.19,57,77,70,0,3,8,5,4,40,3,2,2,3,3,No
1234,Female,21,IT,8.21,55,73,76,3,2,8,9,8,60,10,3,2,1,4,Yes
1235,Female,22,IT,7.24,69,70,81,5,1,0,3,8,63,6,9,3,0,2,No
1236,Female,23,CSE,8.56,63,55,83,0,0,5,3,4,85,9,1,3,1,3,No
1237,Male,20,CIVIL,9.0,97,65,59,2,0,8,10,8,86,1,6,10,0,3,Yes
1238,Male,20,MECH,7.42,89,78,76,4,0,5,10,8,84,8,3,2,3,4,Yes
1239,Male,25,CSE,8.8,76,70,85,4,1,1,9,7,78,3,9,10,3,1,Yes
1240,Female,22,ECE,9.31,97,61,87,1,1,7,3,1,43,3,9,4,4,2,No
1241,Male,25,IT,6.1,64,58,71,0,2,4,8,5,81,4,3,9,5,0,Yes
1242,Male,23,ECE,8.04,67,99,55,5,1,0,3,1,80,4,1,5,5,5,No
1243,Male,21,IT,6.07,83,86,77,6,1,1,4,6,85,4,1,3,4,0,Yes
1244,Female,22,CSE,7.29,80,67,55,5,0,5,10,4,99,8,8,8,2,3,Yes
1245,Male,24,MECH,6.49,59,98,56,5,1,1,7,2,70,5,7,10,0,1,Yes
1246,Male,20,CSE,6.66,89,72,59,4,3,6,3,3,76,2,4,2,3,3,No
1247,Male,24,CSE,7.11,90,78,81,6,3,7,1,7,54,7,3,2,4,4,Yes
1248,Female,22,ECE,5.77,92,73,71,2,0,7,7,7,52,5,10,4,5,1,No
1249,Female,22,CSE,6.83,93,79,65,3,1,2,3,7,48,7,2,2,2,1,No
1250,Female,21,EEE,8.43,76,96,90,5,2,4,3,2,83,9,9,1,4,5,No
1251,Female,24,CIVIL,8.22,94,81,64,5,1,4,2,10,76,7,5,4,1,4,Yes
1252,Female,21,IT,8.67,73,84,66,2,0,5,9,4,54,4,5,4,0,5,No
1253,Male,20,CSE,8.61,78,97,88,3,3,0,6,5,63,8,7,10,5,2,Yes
1254,Female,22,EEE,7.27,72,95,76,1,2,3,7,6,76,8,5,7,3,5,No
1255,Female,20,EEE,6.42,72,63,60,1,2,4,6,1,74,1,10,6,4,2,No
1256,Male,22,IT,8.85,93,64,75,6,2,6,7,5,94,8,3,2,1,0,Yes
1257,Female,22,IT,6.55,92,62,72,1,3,1,5,1,82,5,9,10,1,1,Yes
1258,Male,23,CSE,6.82,75,74,68,5,0,7,10,7,54,8,4,2,5,0,Yes
1259,Male,24,CIVIL,8.52,62,86,88,6,2,2,3,2,45,6,9,8,0,4,No
1260,Female,22,IT,6.42,97,72,66,3,3,4,5,8,43,2,8,4,5,1,Yes
1261,Male,25,MECH,7.31,76,64,69,3,3,7,3,10,67,7,6,7,1,1,Yes
1262,Female,20,CSE,6.73,58,96,57,6,2,2,8,9,44,1,6,6,5,4,Yes
1263,Male,20,CSE,9.55,85,98,66,5,1,1,5,3,60,8,4,2,3,0,Yes
1264,Female,21,MECH,8.55,62,68,80,4,0,7,3,1,52,2,4,7,4,2,No
1265,Female,25,IT,7.78,80,66,56,4,1,7,4,6,48,6,10,6,5,5,No
1266,Male,21,IT,6.24,95,99,83,1,1,8,10,10,51,1,5,6,3,5,No
1267,Male,22,IT,6.07,82,82,60,4,2,0,8,7,45,1,9,8,0,4,No
1268,Male,23,MECH,7.69,62,87,65,6,1,6,1,2,40,8,2,3,3,0,Yes
1269,Female,25,MECH,6.48,90,98,90,5,1,1,8,7,99,5,9,5,3,3,Yes
1270,Male,22,EEE,8.82,63,64,68,1,1,2,3,9,41,2,10,5,2,1,No
1271,Female,24,CIVIL,9.28,91,64,95,6,1,2,6,7,43,7,3,10,2,1,Yes
1272,Female,25,CSE,9.46,70,95,85,6,1,1,2,9,43,5,7,8,2,0,Yes
1273,Male,20,EEE,8.44,69,90,74,6,0,8,6,3,40,2,4,7,1,3,Yes
1274,Male,24,ECE,8.42,69,91,85,5,2,6,2,6,86,5,8,1,2,2,Yes
1275,Female,24,CSE,9.02,95,97,59,2,0,6,5,2,44,10,6,6,3,2,Yes
1276,Male,24,CIVIL,5.9,79,92,68,4,2,7,9,8,62,3,1,8,0,1,Yes
1277,Male,22,IT,7.41,65,97,55,0,3,1,3,2,49,5,2,4,4,1,No
1278,Female,24,EEE,7.54,91,96,84,3,0,8,8,4,44,3,7,8,3,1,Yes
1279,Male,24,IT,6.08,96,79,56,3,2,8,9,10,70,9,7,6,1,5,Yes
1280,Male,25,CIVIL,8.02,99,99,74,1,0,1,7,6,59,4,1,9,5,5,No
1281,Female,21,IT,6.05,57,65,62,4,0,5,1,6,71,7,5,5,4,5,No
1282,Female,22,EEE,5.53,58,55,63,3,3,6,5,5,74,7,8,7,2,4,No
1283,Female,24,EEE,9.56,60,81,67,3,2,6,1,5,94,6,1,1,3,1,Yes
1284,Female,22,CIVIL,6.47,67,57,92,5,3,4,10,7,79,3,8,8,0,0,Yes
1285,Female,21,MECH,8.56,69,75,68,0,2,7,1,3,63,6,2,3,4,1,No
1286,Female,23,CIVIL,6.41,74,70,60,6,2,4,9,10,94,9,10,6,4,3,Yes
1287,Female,22,EEE,8.39,70,74,76,6,2,4,4,5,85,5,2,5,4,0,Yes
1288,Female,24,MECH,8.09,93,70,71,2,3,4,4,10,96,5,7,5,0,4,Yes
1289,Male,21,IT,5.71,76,87,81,1,3,3,10,9,81,9,10,5,0,1,Yes
1290,Male,20,CSE,9.89,91,83,63,0,1,1,8,1,70,6,5,9,2,1,Yes
1291,Female,25,CIVIL,8.95,78,76,85,6,1,2,1,4,40,1,5,5,4,3,No
1292,Female,23,CSE,6.15,94,69,91,0,0,2,6,2,48,2,4,8,2,3,No
1293,Female,24,CIVIL,8.12,67,76,92,2,3,0,9,7,91,2,10,10,1,0,Yes
1294,Female,25,ECE,7.93,67,71,75,3,3,3,2,2,54,9,9,6,0,1,Yes
1295,Female,21,IT,9.15,65,97,63,0,1,3,5,8,58,3,5,7,1,5,No
1296,Male,20,ECE,6.52,83,92,81,4,3,8,1,1,75,6,3,10,2,3,Yes
1297,Male,21,CIVIL,5.89,97,86,83,2,0,7,5,4,42,5,4,6,0,1,No
1298,Male,24,ECE,9.67,65,65,90,4,2,6,7,6,51,8,6,3,1,1,Yes
1299,Male,24,IT,8.24,69,55,63,0,1,5,7,10,46,4,4,1,1,0,Yes
1300,Male,21,ECE,7.3,83,59,62,5,3,7,6,1,68,7,3,8,4,4,Yes
1301,Female,22,IT,9.45,58,66,72,5,2,3,1,2,100,3,4,10,4,2,Yes
1302,Female,21,IT,5.63,72,63,57,1,2,7,2,10,91,1,2,8,5,1,Yes
1303,Male,25,IT,6.79,78,58,83,6,3,4,9,8,86,2,8,8,2,2,Yes
1304,Female,20,MECH,8.96,93,66,71,0,3,5,9,4,74,8,3,8,5,1,Yes
1305,Female,24,CSE,6.29,75,93,57,6,2,6,7,9,58,5,9,3,1,3,Yes
1306,Male,25,IT,7.49,59,66,61,1,0,1,1,2,73,8,9,1,1,5,No
1307,Female,25,MECH,7.33,94,58,59,3,0,7,5,1,91,4,10,3,2,0,Yes
1308,Female,25,ECE,6.28,75,62,86,0,1,2,3,8,100,7,5,4,1,4,No
1309,Female,21,IT,5.59,73,64,64,0,3,2,7,6,83,5,10,7,1,1,Yes
1310,Male,25,MECH,9.09,67,73,73,2,3,0,5,9,93,9,8,9,4,4,Yes
1311,Female,20,ECE,7.54,65,55,78,4,3,8,6,2,79,6,4,8,3,2,Yes
1312,Male,23,EEE,8.29,68,65,93,5,2,6,4,5,51,8,8,8,2,1,Yes
1313,Male,22,MECH,6.18,81,60,80,2,0,2,10,3,41,6,10,3,1,4,No
1314,Female,20,CSE,6.92,81,68,57,1,2,5,10,7,54,7,4,8,5,5,No
1315,Male,25,EEE,6.26,94,73,66,0,3,6,2,6,82,5,10,9,0,5,No
1316,Female,20,IT,6.4,61,69,89,6,0,0,5,10,74,4,3,2,5,0,Yes
1317,Male,21,CSE,9.68,66,59,78,5,2,8,2,6,74,3,7,9,3,4,Yes
1318,Female,23,ECE,9.43,61,92,62,4,2,4,9,9,43,7,5,5,1,5,Yes
1319,Male,20,EEE,6.28,87,86,83,5,3,3,6,9,60,7,7,5,3,5,Yes
1320,Female,25,CSE,8.12,63,68,73,5,1,1,10,3,85,7,3,3,0,1,Yes
1321,Male,20,ECE,8.54,57,73,65,4,2,8,4,2,58,8,9,10,5,0,Yes
1322,Male,23,MECH,7.46,81,92,94,4,2,8,2,3,72,4,2,9,0,0,Yes
1323,Male,23,EEE,7.3,99,65,55,0,0,5,4,3,74,6,4,9,3,1,No
1324,Male,20,ECE,8.28,75,66,72,1,1,8,1,6,75,3,7,10,1,5,No
1325,Male,20,EEE,7.25,99,82,65,6,3,6,4,4,51,9,4,9,4,3,Yes
1326,Male,21,EEE,7.29,60,87,76,5,0,8,7,3,65,8,2,4,3,4,Yes
1327,Female,20,CSE,9.78,67,64,87,6,1,3,4,10,49,2,9,9,5,1,Yes
1328,Female,21,EEE,8.74,59,88,85,2,0,6,8,8,64,2,1,7,5,5,No
1329,Female,24,IT,5.53,89,88,61,6,2,3,2,10,48,8,10,8,3,0,Yes
1330,Female,24,CIVIL,5.99,92,81,92,6,1,8,5,6,82,8,3,1,5,5,No
1331,Male,25,EEE,7.16,99,80,89,3,1,5,10,2,48,6,8,4,2,4,No
1332,Male,22,ECE,6.48,72,97,82,5,0,7,5,3,77,10,1,8,2,5,No
1333,Female,21,MECH,7.31,92,74,59,6,3,6,8,1,75,1,9,10,3,2,Yes
1334,Female,22,MECH,7.05,94,91,73,3,2,1,9,4,91,10,9,5,0,3,Yes
1335,Female,21,ECE,9.19,88,95,76,1,3,8,9,2,64,5,10,9,0,2,Yes
1336,Female,22,CSE,8.99,65,97,95,4,3,0,6,3,47,1,3,7,1,3,Yes
1337,Male,23,EEE,6.78,93,58,56,6,1,4,9,5,62,9,2,4,0,4,Yes
1338,Male,25,CSE,6.95,74,97,89,4,1,7,5,2,75,6,7,4,0,1,Yes
1339,Female,22,CSE,5.71,68,57,77,5,3,6,2,10,96,10,6,4,0,2,Yes
1340,Female,22,CSE,7.96,91,67,83,4,2,6,8,10,43,9,8,1,5,0,Yes
1341,Female,21,EEE,9.36,57,56,62,5,1,6,6,2,43,4,5,5,2,2,Yes
1342,Male,24,MECH,9.63,80,85,72,5,2,6,9,7,92,6,3,5,0,3,Yes
1343,Male,21,CSE,6.92,77,94,93,3,3,2,6,7,89,3,3,3,0,4,No
1344,Male,22,IT,6.45,95,96,73,3,0,4,8,5,70,7,5,9,2,5,No
1345,Female,22,MECH,6.48,82,75,65,0,1,8,4,6,40,8,2,3,2,2,No
1346,Female,21,CSE,6.23,93,58,55,5,1,6,3,3,100,2,2,8,1,5,No
1347,Male,25,EEE,7.68,82,72,89,5,1,5,9,6,85,6,9,6,1,1,Yes
1348,Female,21,CIVIL,9.2,63,75,61,3,0,8,6,8,63,10,2,8,0,0,Yes
1349,Female,20,MECH,9.25,58,78,74,4,0,4,8,8,59,5,8,4,2,5,Yes
1350,Male,22,IT,6.81,88,73,62,6,3,1,6,10,59,10,8,4,2,2,Yes
1351,Male,20,ECE,6.52,87,89,56,1,1,1,9,4,66,2,2,4,1,5,No
1352,Male,23,CSE,7.76,87,89,66,6,0,5,3,8,74,8,4,1,2,4,Yes
1353,Female,21,ECE,8.51,75,66,62,3,2,6,6,4,99,6,4,8,4,0,Yes
1354,Male,24,MECH,9.3,77,82,85,1,2,4,7,8,45,8,8,7,1,4,Yes
1355,Female,24,CSE,9.84,69,68,80,1,2,6,7,5,97,6,1,10,4,4,Yes
1356,Male,25,CSE,5.99,89,93,90,2,3,3,10,1,74,4,6,3,0,5,No
1357,Male,24,MECH,7.3,88,73,73,1,2,6,5,9,89,9,5,10,5,4,Yes
1358,Female,24,ECE,7.43,90,78,86,2,2,8,3,9,87,2,10,1,1,1,Yes
1359,Male,23,CIVIL,8.07,89,93,95,6,0,2,5,9,74,4,10,8,0,3,Yes
1360,Male,22,MECH,7.83,71,76,61,6,2,3,7,8,88,3,9,7,4,0,Yes
1361,Male,21,CIVIL,6.46,56,68,88,4,2,6,9,2,89,2,10,4,4,3,Yes
1362,Male,22,ECE,8.04,56,94,91,5,1,1,8,8,76,1,6,6,1,4,Yes
1363,Female,23,MECH,6.41,78,60,95,6,2,8,9,1,88,8,1,6,1,1,Yes
1364,Female,20,CIVIL,8.78,62,91,70,6,0,0,4,9,48,10,8,5,1,5,No
1365,Female,22,CSE,6.57,82,57,91,0,2,8,2,9,85,2,1,5,2,0,Yes
1366,Male,22,IT,8.64,68,80,59,2,3,3,7,7,48,8,2,4,5,2,Yes
1367,Female,24,IT,6.42,70,94,58,5,0,5,9,6,95,7,2,6,5,2,Yes
1368,Female,25,IT,5.88,76,79,79,1,3,2,6,6,90,2,2,7,2,1,Yes
1369,Female,25,MECH,5.69,63,87,70,3,3,2,8,1,94,3,9,10,3,5,No
1370,Female,23,CSE,7.01,70,73,66,4,0,6,5,5,44,7,2,1,0,4,No
1371,Female,22,CIVIL,9.42,76,89,95,2,3,4,1,6,47,1,4,9,4,0,Yes
1372,Male,23,IT,5.54,64,86,81,1,3,2,9,2,56,5,5,8,0,4,No
1373,Male,24,ECE,8.99,56,91,81,4,0,6,8,7,56,10,1,10,1,1,Yes
1374,Female,24,MECH,7.5,72,75,77,0,1,5,9,8,48,8,2,8,2,1,Yes
1375,Male,25,EEE,9.05,90,62,61,6,3,4,1,4,59,4,10,9,4,0,Yes
1376,Female,21,MECH,7.57,96,77,87,1,1,3,7,5,88,8,8,1,2,0,Yes
1377,Male,25,CSE,8.16,94,62,77,1,3,0,3,9,48,7,3,6,2,1,Yes
1378,Male,22,CSE,8.38,65,69,60,4,0,5,8,8,48,1,5,5,0,0,Yes
1379,Male,25,CIVIL,7.68,92,72,61,4,1,2,5,6,89,4,9,2,0,4,No
1380,Female,25,MECH,6.86,95,64,64,6,2,8,8,1,77,9,8,3,5,3,Yes
1381,Female,24,EEE,6.4,66,78,60,3,2,2,3,5,40,5,4,3,3,0,No
1382,Male,24,MECH,5.73,67,74,79,4,3,1,7,4,43,8,1,3,4,3,No
1383,Female,25,CIVIL,6.25,64,57,57,4,2,3,7,7,86,3,2,10,2,1,Yes
1384,Female,24,MECH,5.64,76,84,85,4,2,0,1,2,71,4,3,6,4,0,No
1385,Male,23,IT,8.21,60,67,57,5,3,2,3,2,46,4,9,7,4,0,Yes
1386,Female,20,CIVIL,7.22,64,66,62,0,2,5,5,7,90,2,8,2,4,1,Yes
1387,Male,23,CSE,7.5,74,70,81,0,1,3,5,5,94,3,3,6,1,0,Yes
1388,Female,20,IT,7.01,68,92,72,6,0,2,1,10,57,5,8,8,1,3,No
1389,Male,21,CIVIL,6.3,96,95,77,2,0,3,3,8,66,2,8,10,2,5,No
1390,Male,25,IT,6.69,77,99,77,4,2,1,7,1,48,2,2,10,5,0,Yes
1391,Female,24,MECH,9.56,60,65,82,4,3,4,10,9,96,7,5,8,4,3,Yes
1392,Female,21,IT,7.54,58,55,87,4,2,4,8,5,41,9,4,8,5,4,Yes
1393,Male,24,CSE,8.02,86,73,94,6,1,1,7,5,42,1,7,10,5,5,No
1394,Male,23,MECH,9.73,95,63,67,6,2,3,5,9,57,9,7,5,3,0,Yes
1395,Male,20,IT,8.03,88,81,75,2,3,2,3,1,50,2,3,4,5,5,No
1396,Female,25,CIVIL,6.15,55,77,76,0,1,3,1,1,41,1,9,9,3,1,No
1397,Female,25,CIVIL,9.87,84,70,92,0,0,0,9,9,76,10,2,2,2,0,Yes
1398,Female,20,CSE,8.05,60,79,91,6,1,3,3,8,52,8,10,9,4,5,Yes
1399,Female,25,CIVIL,8.22,79,55,89,6,2,4,9,2,100,9,7,8,2,3,Yes
1400,Male,20,CSE,5.6,93,92,87,2,1,3,7,2,96,2,4,8,0,0,Yes
1401,Male,22,CSE,8.41,90,96,78,5,2,5,9,3,88,10,5,3,0,1,Yes
1402,Female,25,CSE,5.8,68,75,70,2,3,6,1,8,60,7,10,10,4,2,Yes
1403,Female,24,CIVIL,6.7,80,82,83,1,0,1,1,9,48,5,1,3,5,4,No
1404,Male,25,MECH,6.17,63,96,69,4,3,4,1,3,97,7,3,1,4,2,No
1405,Male,23,ECE,8.53,63,84,69,6,2,3,7,5,50,4,6,8,0,0,Yes
1406,Female,20,IT,8.23,90,63,90,5,2,1,9,2,83,7,2,3,5,2,Yes
1407,Female,24,CSE,6.76,80,62,57,0,3,2,4,1,56,7,7,1,0,0,No
1408,Male,24,IT,7.8,84,60,56,0,1,3,3,10,87,7,2,6,0,1,Yes
1409,Male,25,ECE,9.66,78,55,86,5,3,6,6,4,92,5,5,7,5,0,Yes
1410,Female,25,IT,9.43,83,81,69,6,2,6,1,2,79,2,6,4,0,2,Yes
1411,Female,25,CIVIL,9.01,68,74,86,6,1,4,4,6,75,7,2,8,3,4,Yes
1412,Male,21,ECE,8.83,98,63,84,5,1,6,8,1,72,7,7,7,2,5,Yes
1413,Female,21,IT,6.71,59,94,83,3,3,8,5,10,58,8,8,2,5,1,Yes
1414,Male,25,IT,7.09,57,81,61,6,2,8,10,8,59,3,3,4,2,2,Yes
1415,Male,22,CSE,6.85,81,79,90,1,0,2,2,6,90,7,5,10,5,2,No
1416,Male,22,ECE,8.03,66,56,80,5,2,4,2,2,46,10,8,4,4,4,No
1417,Male,24,IT,7.54,55,97,82,1,2,3,6,10,90,5,9,9,1,5,Yes
1418,Male,24,MECH,6.72,81,89,56,3,3,4,1,6,94,2,2,1,1,0,Yes
1419,Male,22,ECE,6.36,72,60,66,1,0,1,7,1,59,10,9,7,0,1,No
1420,Female,21,CSE,8.64,96,87,79,0,0,3,3,1,84,4,2,10,3,4,No
1421,Male,20,CSE,9.05,57,55,68,2,3,1,4,2,88,8,2,10,3,5,Yes
1422,Female,20,CIVIL,5.96,95,79,64,6,2,0,9,5,46,10,5,8,4,2,Yes
1423,Female,20,CIVIL,6.03,68,83,76,1,2,8,3,2,41,8,3,9,4,5,No
1424,Female,24,CIVIL,5.52,63,84,93,6,0,3,8,2,100,7,2,7,0,4,No
1425,Male,24,EEE,9.79,64,63,67,5,3,4,8,8,89,2,9,4,3,2,Yes
1426,Male,20,EEE,9.36,90,61,55,1,2,8,1,9,63,6,8,9,0,0,Yes
1427,Male,25,ECE,8.44,73,67,63,1,3,2,3,2,65,10,1,7,4,5,No
1428,Female,24,ECE,9.23,71,80,85,0,3,7,6,2,67,10,2,4,4,2,Yes
1429,Male,20,ECE,5.74,62,81,74,6,1,6,2,1,70,1,4,4,2,0,No
1430,Female,21,ECE,9.23,99,99,62,4,1,2,5,9,94,5,9,2,1,0,Yes
1431,Male,22,CSE,8.75,93,59,55,2,1,0,3,2,63,2,7,8,5,2,No
1432,Female,25,ECE,7.28,70,69,94,6,2,3,5,9,45,2,1,6,0,0,Yes
1433,Female,23,EEE,6.64,64,86,87,6,3,1,6,8,55,9,6,6,5,0,Yes
1434,Male,24,CSE,9.49,86,76,61,1,1,5,10,8,72,2,6,6,2,1,Yes
1435,Female,25,CSE,8.85,93,84,65,1,3,0,3,5,90,5,7,6,2,3,Yes
1436,Female,23,IT,5.66,59,83,61,0,3,3,1,9,69,2,6,7,2,5,No
1437,Female,24,CIVIL,8.81,85,97,58,1,0,7,6,5,54,9,1,3,3,2,Yes
1438,Male,22,MECH,9.23,84,97,66,3,0,2,10,3,61,5,7,9,3,1,Yes
1439,Female,21,MECH,7.77,74,57,83,3,3,4,3,1,68,7,4,3,3,0,Yes
1440,Male,22,IT,8.7,80,85,81,5,1,5,10,3,53,9,7,9,3,4,Yes
1441,Male,23,CIVIL,8.55,71,88,88,3,1,2,1,6,89,6,4,5,0,2,Yes
1442,Male,25,MECH,9.65,93,64,85,1,3,1,6,10,94,8,7,5,0,2,Yes
1443,Male,25,CIVIL,8.75,81,83,58,5,3,8,10,8,71,6,6,5,1,3,Yes
1444,Male,24,CIVIL,9.3,70,88,71,1,1,7,4,7,87,3,8,4,1,0,Yes
1445,Male,21,CIVIL,6.15,61,61,59,6,3,5,8,7,78,2,8,2,3,1,Yes
1446,Male,22,IT,8.21,89,78,62,2,2,8,7,10,75,4,1,6,1,0,Yes
1447,Female,24,CSE,6.41,66,66,56,1,3,8,1,2,96,5,3,7,2,3,No
1448,Male,20,EEE,7.9,59,83,84,6,0,3,2,7,99,4,8,1,2,5,No
1449,Male,20,ECE,8.07,68,66,81,6,3,2,5,5,64,10,4,2,3,1,Yes
1450,Female,23,EEE,9.81,90,55,89,1,0,6,6,5,43,3,6,10,5,4,No
1451,Female,20,CIVIL,8.16,93,69,63,3,1,7,3,9,95,2,3,10,0,3,Yes
1452,Male,22,CIVIL,5.71,91,82,58,1,3,6,8,7,81,6,3,8,1,4,Yes
1453,Female,22,IT,8.09,71,94,95,4,2,0,8,1,72,9,7,5,0,3,Yes
1454,Female,22,EEE,9.22,56,65,57,4,0,1,10,3,78,1,3,3,0,2,Yes
1455,Female,21,MECH,5.64,71,89,91,0,1,2,3,6,52,4,4,3,0,1,No
1456,Male,22,CSE,5.68,78,96,76,2,0,1,10,4,61,5,6,1,1,3,No
1457,Female,25,IT,8.24,70,67,65,2,1,6,3,10,67,3,1,9,0,2,Yes
1458,Male,20,IT,9.16,72,72,60,1,0,7,6,10,65,6,10,10,4,1,Yes
1459,Male,20,IT,6.57,86,80,67,0,3,7,5,10,63,5,3,2,0,3,No
1460,Male,24,ECE,8.32,91,68,83,2,0,2,3,7,68,2,4,2,3,2,No
1461,Male,25,EEE,6.06,82,72,85,2,1,8,7,5,64,2,3,1,4,3,No
1462,Male,23,IT,5.62,91,92,65,5,2,5,3,5,43,4,3,2,0,2,No
1463,Male,22,ECE,5.54,61,72,68,5,1,1,10,2,59,4,1,9,3,3,No
1464,Female,25,IT,6.65,93,63,78,5,2,2,3,2,72,9,4,5,5,5,No
1465,Female,25,MECH,8.98,92,66,55,2,3,7,1,7,71,7,10,4,1,1,Yes
1466,Male,24,MECH,9.84,82,77,61,2,0,2,6,8,85,9,5,7,2,0,Yes
1467,Female,25,MECH,8.96,77,88,88,1,1,5,7,8,48,7,3,1,5,4,No
1468,Female,23,EEE,6.05,92,65,78,2,1,5,6,2,90,10,7,3,4,1,Yes
1469,Male,21,ECE,5.54,61,89,66,2,3,2,5,8,51,9,7,4,4,2,No
1470,Male,25,CSE,5.9,65,65,70,2,0,4,10,10,51,10,1,1,4,5,No
1471,Female,23,IT,9.16,83,57,63,3,3,0,5,6,92,1,10,6,3,1,Yes
1472,Male,20,EEE,9.18,96,57,56,5,1,1,1,2,76,4,4,6,1,4,No
1473,Male,21,IT,6.81,84,60,60,4,1,6,1,1,66,1,9,3,3,3,No
1474,Male,22,EEE,6.74,62,98,81,6,0,7,7,3,65,5,4,9,5,2,Yes
1475,Male,20,MECH,6.93,84,66,67,2,3,1,8,7,82,3,4,2,1,1,Yes
1476,Female,20,CSE,8.33,94,71,73,5,0,6,5,3,100,4,2,7,2,2,Yes
1477,Female,20,CIVIL,6.37,66,84,85,5,3,8,6,8,100,7,1,7,5,1,Yes
1478,Female,24,ECE,6.29,57,72,82,6,0,7,6,6,46,9,9,8,0,0,Yes
1479,Female,24,MECH,7.98,66,74,66,0,1,4,9,4,68,5,5,5,0,3,No
